-91.100000 -0.000315 -25.651748
-91.000000 -0.000735 -44.813624
-90.900000 -0.001414 -68.131934
-90.800000 -0.002396 -94.170965
-90.700000 -0.003703 -121.118288
-90.600000 -0.005336 -146.921479
-90.500000 -0.007269 -169.450422
-90.400000 -0.009452 -186.671574
-90.300000 -0.011809 -196.819349
-90.200000 -0.014244 -198.549818
-90.100000 -0.016651 -191.063312
-90.000000 -0.018912 -174.185039
-89.900000 -0.020914 -148.396360
-89.800000 -0.022551 -114.813519
-89.700000 -0.023735 -75.115101
-89.600000 -0.024401 -31.423865
-89.500000 -0.024511 13.847524
-89.400000 -0.024058 58.174241
-89.300000 -0.023068 99.105931
-89.200000 -0.021596 134.446870
-89.100000 -0.019720 162.414923
-89.000000 -0.017540 181.766388
-88.900000 -0.015169 191.876762
-88.800000 -0.012724 192.771295
-88.700000 -0.010317 185.103441
-88.600000 -0.008051 170.083782
-88.500000 -0.006009 149.366147
-88.400000 -0.004253 124.901211
-88.300000 -0.002820 98.770473
-88.200000 -0.001719 73.014998
-88.100000 -0.000934 49.473525
-88.000000 -0.000429 29.643471
-87.900000 -0.000148 14.576139
-87.800000 -0.000029 4.814249
-87.700000 -0.000001 0.376029
-87.600000 0.000002 0.785963
-87.500000 0.000037 5.148101
-87.400000 0.000149 12.254187
-87.300000 0.000364 20.715857
-87.200000 0.000692 29.108204
-87.100000 0.001124 36.111235
-87.000000 0.001633 40.636166
-86.900000 0.002183 41.925124
-86.800000 0.002727 39.615463
-86.700000 0.003219 33.763335
-86.600000 0.003612 24.824989
-86.500000 0.003870 13.598295
-86.400000 0.003969 1.130660
-86.300000 0.003900 -11.397335
-86.200000 0.003668 -22.801060
-86.100000 0.003296 -32.021012
-86.000000 0.002818 -38.239367
-85.900000 0.002278 -40.972462
-85.800000 0.001723 -40.130002
-85.700000 0.001202 -36.034941
-85.600000 0.000754 -29.401658
-85.500000 0.000407 -21.274004
-85.400000 0.000173 -12.928580
-85.300000 0.000047 -5.751932
-85.200000 0.000004 -1.102901
-85.100000 -0.000000 -0.172876
-85.000000 -0.000022 -3.857086
-84.900000 -0.000131 -12.649228
-84.800000 -0.000397 -26.569755
-84.700000 -0.000892 -45.135268
-84.600000 -0.001673 -67.372804
-84.500000 -0.002785 -91.878840
-84.400000 -0.004249 -116.918812
-84.300000 -0.006061 -140.559280
-84.200000 -0.008189 -160.821834
-84.100000 -0.010573 -175.845807
-84.000000 -0.013129 -184.045873
-83.900000 -0.015751 -184.250917
-83.800000 -0.018322 -175.812015
-83.700000 -0.020716 -158.669920
-83.600000 -0.022812 -133.375831
-83.500000 -0.024498 -101.063195
-83.400000 -0.025684 -63.372441
-83.300000 -0.026303 -22.334567
-83.200000 -0.026321 19.776989
-83.100000 -0.025737 60.614064
-83.000000 -0.024582 97.927293
-82.900000 -0.022920 129.731167
-82.800000 -0.020841 154.447143
-82.700000 -0.018455 171.013212
-82.600000 -0.015883 178.951239
-82.500000 -0.013251 178.387023
-82.400000 -0.010680 170.022052
-82.300000 -0.008277 155.060044
-82.200000 -0.006127 135.095148
-82.100000 -0.004294 111.971852
-82.000000 -0.002812 87.628907
-81.900000 -0.001686 63.940756
-81.800000 -0.000895 42.569939
-81.700000 -0.000396 24.842769
-81.600000 -0.000128 11.658311
-81.500000 -0.000021 3.437627
-81.400000 -0.000000 0.116560
-81.300000 0.000005 1.181450
-81.200000 0.000053 5.743372
-81.100000 0.000191 12.643140
-81.000000 0.000443 20.576721
-80.900000 0.000817 28.229070
-80.800000 0.001298 34.403842
-80.700000 0.001858 38.137068
-80.600000 0.002454 38.784542
-80.500000 0.003035 36.075273
-80.400000 0.003550 30.126614
-80.300000 0.003952 21.420317
-80.200000 0.004204 10.742444
-80.100000 0.004281 -0.906592
-80.000000 0.004176 -12.422787
-79.900000 0.003899 -22.719142
-79.800000 0.003475 -30.844249
-79.700000 0.002945 -36.087233
-79.600000 0.002356 -38.058724
-79.500000 0.001761 -36.739792
-79.400000 0.001210 -32.493784
-79.300000 0.000743 -26.039518
-79.200000 0.000388 -18.387886
-79.100000 0.000157 -10.747435
-79.000000 0.000038 -4.407442
-78.900000 0.000002 -0.609193
-78.800000 -0.000001 -0.417449
-78.700000 -0.000035 -4.604183
-78.600000 -0.000176 -13.555742
-78.500000 -0.000500 -27.212599
-78.400000 -0.001082 -45.048017
-78.300000 -0.001983 -66.088532
-78.200000 -0.003248 -88.975417
-78.100000 -0.004895 -112.062621
-78.000000 -0.006914 -133.543349
-77.900000 -0.009266 -151.594805
-77.800000 -0.011881 -164.528868
-77.700000 -0.014665 -170.935810
-77.600000 -0.017501 -169.808592
-77.500000 -0.020260 -160.636846
-77.400000 -0.022805 -143.462151
-77.300000 -0.025006 -118.889453
-77.200000 -0.026748 -88.053221
-77.100000 -0.027934 -52.540770
-77.000000 -0.028498 -14.278820
-76.900000 -0.028410 24.607467
-76.800000 -0.027674 61.951431
-76.700000 -0.026329 95.704928
-76.600000 -0.024450 124.088266
-76.500000 -0.022138 145.717838
-76.400000 -0.019515 159.701125
-76.300000 -0.016713 165.691611
-76.200000 -0.013868 163.899554
-76.100000 -0.011109 155.058350
-76.000000 -0.008548 140.349985
-75.900000 -0.006275 121.296480
-75.800000 -0.004353 99.627059
-75.700000 -0.002814 77.132664
-75.600000 -0.001657 55.520370
-75.500000 -0.000858 36.280012
-75.400000 -0.000364 20.574094
-75.300000 -0.000109 9.159792
-75.200000 -0.000015 2.348912
-75.100000 -0.000000 0.008218
-75.000000 0.000009 1.598917
-74.900000 0.000075 6.250675
-74.800000 0.000244 12.862514
-74.700000 0.000539 20.220709
-74.600000 0.000966 27.122448
-74.500000 0.001505 32.493711
-74.400000 0.002122 35.490584
-74.300000 0.002770 35.574889
-74.200000 0.003392 32.557604
-74.100000 0.003934 26.606553
-74.000000 0.004346 18.218312
-73.900000 0.004589 8.157567
-73.800000 0.004640 -2.629772
-73.700000 0.004494 -13.120977
-73.600000 0.004164 -22.328116
-73.500000 0.003682 -29.405912
-73.400000 0.003093 -33.745258
-73.300000 0.002449 -35.043195
-73.200000 0.001807 -33.342346
-73.100000 0.001221 -29.035699
-73.000000 0.000733 -22.835873
-72.900000 0.000370 -15.711375
-72.800000 0.000140 -8.795465
-72.700000 0.000030 -3.275889
-72.600000 0.000001 -0.275623
-72.500000 -0.000003 -0.735738
-72.400000 -0.000054 -5.311436
-72.300000 -0.000234 -14.291271
-72.200000 -0.000628 -27.547570
-72.100000 -0.001315 -44.523368
-72.000000 -0.002359 -64.257921
-71.900000 -0.003804 -85.449434
-71.800000 -0.005664 -106.550291
-71.700000 -0.007926 -125.887093
-71.600000 -0.010539 -141.795523
-71.500000 -0.013425 -152.758618
-71.400000 -0.016474 -157.536581
-71.300000 -0.019558 -155.276856
-71.200000 -0.022533 -145.594814
-71.100000 -0.025252 -128.617788
-71.000000 -0.027576 -104.988344
-70.900000 -0.029379 -75.826084
-70.800000 -0.030564 -42.650833
-70.700000 -0.031065 -7.273362
-70.600000 -0.030852 28.337468
-70.500000 -0.029938 62.200207
-70.400000 -0.028373 92.467025
-70.300000 -0.026241 117.558599
-70.200000 -0.023659 136.276718
-70.100000 -0.020759 147.885508
-70.000000 -0.017690 152.154978
-69.900000 -0.014598 149.363730
-69.800000 -0.011621 140.261238
-69.700000 -0.008878 125.993465
-69.600000 -0.006461 107.998675
-69.500000 -0.004435 87.882728
-69.400000 -0.002827 67.284758
-69.300000 -0.001635 47.744771
-69.200000 -0.000824 30.584332
-69.100000 -0.000335 16.810196
-69.000000 -0.000092 7.048518
-68.900000 -0.000009 1.514493
-68.800000 0.000000 0.019054
-68.700000 0.000016 2.010948
-68.600000 0.000104 6.649414
-68.500000 0.000310 12.900058
-68.400000 0.000658 19.644556
-68.300000 0.001146 25.793792
-68.200000 0.001752 30.393903
-68.100000 0.002436 32.715545
-68.000000 0.003143 32.318420
-67.900000 0.003813 29.085513
-67.800000 0.004386 23.224387
-67.700000 0.004808 15.236016
-67.600000 0.005040 5.854633
-67.500000 0.005060 -4.035179
-67.400000 0.004865 -13.495875
-67.300000 0.004475 -21.639194
-67.200000 0.003925 -27.723227
-67.100000 0.003266 -31.234785
-67.000000 0.002558 -31.948952
-66.900000 0.001863 -29.959851
-66.800000 0.001237 -25.679361
-66.700000 0.000725 -19.803555
-66.600000 0.000353 -13.249653
-66.500000 0.000125 -7.069111
-66.400000 0.000022 -2.344742
-66.300000 0.000000 -0.081358
-66.200000 -0.000006 -1.100156
-66.100000 -0.000079 -5.946817
-66.000000 -0.000310 -14.822230
-65.900000 -0.000790 -27.542741
-65.800000 -0.001604 -43.534308
-65.700000 -0.002819 -61.861877
-65.600000 -0.004479 -81.292196
-65.500000 -0.006595 -100.385237
-65.400000 -0.009144 -117.606797
-65.300000 -0.012067 -131.452861
-65.200000 -0.015272 -140.575181
-65.100000 -0.018634 -143.897246
-65.000000 -0.022009 -140.710588
-64.900000 -0.025239 -130.742920
-64.800000 -0.028163 -114.191986
-64.700000 -0.030629 -91.721880
-64.600000 -0.032505 -64.421796
-64.500000 -0.033687 -33.730349
-64.400000 -0.034111 -1.331569
-64.300000 -0.033751 30.968946
-64.200000 -0.032627 61.377532
-64.100000 -0.030800 88.244639
-64.000000 -0.028371 110.184845
-63.900000 -0.025469 126.174960
-63.800000 -0.022245 135.622342
-63.700000 -0.018861 138.398151
-63.600000 -0.015478 134.833265
-63.500000 -0.012243 125.677762
-63.400000 -0.009283 112.027930
-63.300000 -0.006697 95.227501
-63.200000 -0.004546 76.751882
-63.100000 -0.002857 58.085455
-63.000000 -0.001620 40.602482
-62.900000 -0.000793 25.461603
-62.800000 -0.000307 13.522592
-62.700000 -0.000076 5.291914
-62.600000 -0.000006 0.900968
-62.500000 0.000000 0.117990
-62.400000 0.000027 2.391540
-62.300000 0.000143 6.920793
-62.200000 0.000395 12.745511
-62.100000 0.000804 18.846973
-62.000000 0.001366 24.250329
-61.900000 0.002052 28.118873
-61.800000 0.002815 29.831680
-61.700000 0.003592 29.037711
-61.600000 0.004317 25.681786
-61.500000 0.004925 20.000531
-61.400000 0.005358 12.489201
-61.300000 0.005577 3.843040
-61.200000 0.005559 -5.120816
-61.100000 0.005307 -13.553103
-61.000000 0.004845 -20.665003
-60.900000 0.004214 -25.814446
-60.800000 0.003474 -28.577675
-60.700000 0.002691 -28.799016
-60.600000 0.001933 -26.613843
-60.500000 0.001261 -22.442261
-60.400000 0.000720 -16.953778
-60.300000 0.000336 -11.005998
-60.200000 0.000110 -5.562813
-60.100000 0.000016 -1.599568
-60.000000 0.000000 -0.003968
-59.900000 -0.000013 -1.482000
-59.800000 -0.000116 -6.477801
-59.700000 -0.000410 -15.115242
-59.600000 -0.000996 -27.167122
-59.500000 -0.001966 -42.055451
-59.400000 -0.003391 -58.883524
-59.300000 -0.005312 -76.497652
-59.200000 -0.007736 -93.573740
-59.100000 -0.010633 -108.721606
-59.000000 -0.013930 -120.598312
-58.900000 -0.017518 -128.020832
-58.800000 -0.021257 -130.068362
-58.700000 -0.024982 -126.165360
-58.600000 -0.028518 -116.137984
-58.500000 -0.031686 -100.238827
-58.400000 -0.034322 -79.137531
-58.300000 -0.036283 -53.877766
-58.200000 -0.037462 -25.803919
-58.100000 -0.037792 3.536581
-58.000000 -0.037254 32.507289
-57.900000 -0.035878 59.503758
-57.800000 -0.033738 83.071579
-57.700000 -0.030951 102.011780
-57.600000 -0.027665 115.465047
-57.500000 -0.024052 122.968033
-57.400000 -0.020289 124.477478
-57.300000 -0.016555 120.360588
-57.200000 -0.013010 111.352988
-57.100000 -0.009790 98.488330
-57.000000 -0.006998 83.005939
-56.900000 -0.004697 66.244691
-56.800000 -0.002908 49.532336
-56.700000 -0.001615 34.079722
-56.600000 -0.000766 20.888772
-56.500000 -0.000281 10.681713
-56.400000 -0.000062 3.857041
-56.300000 -0.000003 0.475287
-56.200000 0.000001 0.274939
-56.100000 0.000043 2.716199
-56.000000 0.000194 7.047865
-55.900000 0.000503 12.390606
-55.800000 0.000988 17.828616
-55.700000 0.001640 22.500985
-55.600000 0.002423 25.684374
-55.500000 0.003280 26.859494
-55.400000 0.004141 25.755532
-55.300000 0.004932 22.368824
-55.200000 0.005581 16.954484
-55.100000 0.006027 9.992303
-55.000000 0.006229 2.130576
-54.900000 0.006166 -5.886392
-54.800000 0.005844 -13.299900
-54.700000 0.005294 -19.419522
-54.600000 0.004567 -23.698755
-54.500000 0.003729 -25.796195
-54.400000 0.002856 -25.616227
-54.300000 0.002022 -23.325099
-54.200000 0.001294 -19.340603
-54.100000 0.000719 -14.296063
-54.000000 0.000321 -8.981751
-53.900000 0.000096 -4.269017
-53.800000 0.000011 -1.024089
-53.700000 -0.000000 -0.019512
-53.600000 -0.000024 -1.851570
-53.500000 -0.000166 -6.871507
-53.400000 -0.000542 -15.137294
-53.300000 -0.001263 -26.390815
-53.200000 -0.002429 -40.063179
-53.100000 -0.004113 -55.308310
-53.000000 -0.006358 -71.062468
-52.900000 -0.009164 -86.124975
-52.800000 -0.012490 -99.253507
-52.700000 -0.016246 -109.265916
-52.600000 -0.020306 -115.139885
-52.500000 -0.024507 -116.101828
-52.400000 -0.028663 -111.697265
-52.300000 -0.032573 -101.836455
-52.200000 -0.036042 -86.811141
-52.100000 -0.038886 -67.280711
-52.000000 -0.040952 -44.228685
-51.900000 -0.042126 -18.892955
-51.800000 -0.042341 7.324538
-51.700000 -0.041585 32.961293
-51.600000 -0.039898 56.602376
-51.500000 -0.037373 76.984297
-51.400000 -0.034147 93.086141
-51.300000 -0.030391 104.200597
-51.200000 -0.026298 109.979241
-51.100000 -0.022071 110.448689
-51.000000 -0.017905 105.996703
-50.900000 -0.013978 97.329894
-50.800000 -0.010437 85.407055
-50.700000 -0.007390 71.354153
-50.600000 -0.004901 56.368495
-50.500000 -0.002987 41.620365
-50.400000 -0.001623 28.160510
-50.300000 -0.000744 16.841171
-50.200000 -0.000257 8.257054
-50.100000 -0.000049 2.710752
-50.000000 -0.000001 0.204896
-49.900000 0.000004 0.460929
-49.800000 0.000066 2.962023
-49.700000 0.000264 7.015578
-49.600000 0.000645 11.829084
-49.500000 0.001225 16.592051
-49.400000 0.001988 20.556320
-49.300000 0.002890 23.107363
-49.200000 0.003864 23.820155
-49.100000 0.004829 22.494733
-49.000000 0.005701 19.168521
-48.900000 0.006400 14.104730
-48.800000 0.006862 7.758350
-48.700000 0.007041 0.723385
-48.600000 0.006922 -6.333320
-48.500000 0.006514 -12.745078
-48.400000 0.005855 -17.918003
-48.300000 0.005008 -21.396168
-48.200000 0.004050 -22.912899
-48.100000 0.003065 -22.423126
-48.000000 0.002139 -20.113520
-47.900000 0.001341 -16.389219
-47.800000 0.000723 -11.838182
-47.700000 0.000307 -7.176290
-47.600000 0.000083 -3.178192
-47.500000 0.000006 -0.600233
-47.400000 -0.000000 -0.102643
-47.300000 -0.000041 -2.178299
-47.200000 -0.000238 -7.094850
-47.100000 -0.000721 -14.855892
-47.000000 -0.001617 -25.185167
-46.900000 -0.003032 -37.535776
-46.800000 -0.005048 -51.124117
-46.700000 -0.007705 -64.986089
-46.600000 -0.010995 -78.051034
-46.500000 -0.014863 -89.227300
-46.400000 -0.019201 -97.492189
-46.300000 -0.023857 -101.978579
-46.200000 -0.028642 -102.050747
-46.100000 -0.033340 -97.362758
-46.000000 -0.037725 -87.894250
-45.900000 -0.041572 -73.960349
-45.800000 -0.044679 -56.194636
-45.700000 -0.046878 -35.506405
-45.600000 -0.048046 -13.015604
-45.500000 -0.048117 10.029205
-45.400000 -0.047086 32.343144
-45.300000 -0.045009 52.699954
-45.200000 -0.041999 70.021782
-45.100000 -0.038219 83.456482
-45.000000 -0.033869 92.436214
-44.900000 -0.029171 96.712725
-44.800000 -0.024355 96.366740
-44.700000 -0.019643 91.791067
-44.600000 -0.015232 83.649284
-44.500000 -0.011283 72.813887
-44.400000 -0.007912 60.289494
-44.300000 -0.005183 47.127847
-44.200000 -0.003107 34.341977
-44.100000 -0.001649 22.826787
-44.000000 -0.000729 13.292649
-43.900000 -0.000235 6.217329
-43.800000 -0.000038 1.819843
-43.700000 -0.000000 0.057869
-43.600000 0.000009 0.648210
-43.500000 0.000101 3.107780
-43.400000 0.000360 6.810820
-43.300000 0.000834 11.056686
-43.200000 0.001536 15.141714
-43.100000 0.002442 18.428449
-43.000000 0.003496 20.405893
-42.900000 0.004619 20.735382
-42.800000 0.005716 19.278118
-42.700000 0.006691 16.102164
-42.600000 0.007454 11.468651
-42.500000 0.007934 5.798900
-42.400000 0.008085 -0.374064
-42.300000 0.007893 -6.464704
-42.200000 0.007374 -11.898981
-42.100000 0.006578 -16.176896
-42.000000 0.005578 -18.927433
-41.900000 0.004466 -19.950517
-41.800000 0.003339 -19.241840
-41.700000 0.002294 -16.998029
-41.600000 0.001408 -13.601480
-41.500000 0.000736 -9.586100
-41.400000 0.000296 -5.587020
-41.300000 0.000071 -2.278856
-41.200000 0.000003 -0.308208
-41.100000 -0.000002 -0.226706
-41.000000 -0.000069 -2.430889
-40.900000 -0.000341 -7.114697
-40.800000 -0.000969 -14.239228
-40.700000 -0.002096 -23.522932
-40.600000 -0.003843 -34.453575
-40.500000 -0.006295 -46.321376
-40.400000 -0.009491 -58.270825
-40.300000 -0.013416 -69.366959
-40.200000 -0.017994 -78.670588
-40.100000 -0.023093 -85.316072
-40.000000 -0.028530 -88.584987
-39.900000 -0.034078 -87.969298
-39.800000 -0.039487 -83.218504
-39.700000 -0.044491 -74.366593
-39.600000 -0.048835 -61.736306
-39.500000 -0.052289 -45.920188
-39.400000 -0.054664 -27.739843
-39.300000 -0.055827 -8.186682
-39.200000 -0.055712 11.650967
-39.100000 -0.054325 30.668400
-39.000000 -0.051740 47.826076
-38.900000 -0.048097 62.225470
-38.800000 -0.043594 73.173068
-38.700000 -0.038467 80.227363
-38.600000 -0.032977 83.225217
-38.500000 -0.027391 82.285706
-38.400000 -0.021962 77.791500
-38.300000 -0.016915 70.349724
-38.200000 -0.012428 60.735977
-38.100000 -0.008628 49.826515
-38.000000 -0.005580 38.524576
-37.900000 -0.003288 27.687171
-37.800000 -0.001702 18.058538
-37.700000 -0.000722 10.215726
-37.600000 -0.000216 4.530620
-37.500000 -0.000028 1.151198
-37.400000 -0.000000 0.003045
-37.300000 0.000019 0.810362
-37.200000 0.000153 3.133980
-37.100000 0.000495 6.422446
-37.000000 0.001095 10.071151
-36.900000 0.001961 13.483868
-36.800000 0.003057 16.130971
-36.700000 0.004313 17.599024
-36.600000 0.005632 17.627332
-36.500000 0.006904 16.128343
-36.400000 0.008015 13.190325
-36.300000 0.008863 9.062442
-36.200000 0.009368 4.123989
-36.100000 0.009481 -1.158994
-36.000000 0.009192 -6.285331
-35.900000 0.008527 -10.773437
-35.800000 0.007548 -14.213779
-35.700000 0.006345 -16.313936
-35.600000 0.005028 -16.931849
-35.500000 0.003714 -16.093973
-35.400000 0.002510 -13.996475
-35.300000 0.001507 -10.989222
-35.200000 0.000760 -7.543933
-35.100000 0.000288 -4.209361
-35.000000 0.000060 -1.557611
-34.900000 0.000001 -0.126576
-34.800000 -0.000006 -0.363854
-34.700000 -0.000114 -2.577455
-34.600000 -0.000493 -6.898032
-34.500000 -0.001324 -13.256359
-34.400000 -0.002771 -21.378446
-34.300000 -0.004973 -30.799117
-34.200000 -0.008025 -40.893205
-34.100000 -0.011961 -50.921953
-34.000000 -0.016754 -60.090814
-33.900000 -0.022304 -67.613803
-33.800000 -0.028445 -72.778907
-33.700000 -0.034950 -75.008957
-33.600000 -0.041545 -73.912648
-33.500000 -0.047928 -69.321273
-33.400000 -0.053784 -61.307894
-33.300000 -0.058813 -50.187180
-33.200000 -0.062746 -36.495798
-33.100000 -0.065368 -20.954874
-33.000000 -0.066532 -4.417596
-32.900000 -0.066170 12.193736
-32.800000 -0.064301 27.956012
-32.700000 -0.061025 42.013340
-32.600000 -0.056521 53.639219
-32.500000 -0.051030 62.287826
-32.400000 -0.044840 67.630315
-32.300000 -0.038264 69.573368
-32.200000 -0.031619 68.258740
-32.100000 -0.025204 64.044159
-32.000000 -0.019279 57.467551
-31.900000 -0.014049 49.197880
-31.800000 -0.009654 39.977043
-31.700000 -0.006160 30.557880
-31.600000 -0.003565 21.643634
-31.500000 -0.001796 13.833937
-31.400000 -0.000730 7.581739
-31.300000 -0.000200 3.164535
-31.200000 -0.000020 0.671940
-31.100000 0.000000 0.010155
-31.000000 0.000036 0.922399
-30.900000 0.000234 3.022952
-30.800000 0.000695 5.841323
-30.700000 0.001473 8.872218
-30.600000 0.002567 11.626573
-30.500000 0.003930 13.678912
-30.400000 0.005469 14.706740
-30.300000 0.007065 14.518510
-30.200000 0.008582 13.067812
-30.100000 0.009884 10.452773
-30.000000 0.010851 6.901039
-29.900000 0.011391 2.742072
-29.800000 0.011453 -1.630354
-29.700000 0.011030 -5.801671
-29.600000 0.010160 -9.381734
-29.500000 0.008924 -12.047301
-29.400000 0.007437 -13.577626
-29.300000 0.005833 -13.879682
-29.200000 0.004253 -13.000527
-29.100000 0.002827 -11.125558
-29.000000 0.001657 -8.562696
-28.900000 0.000806 -5.713924
-28.800000 0.000285 -3.036756
-28.700000 0.000050 -0.999188
-28.600000 0.000000 -0.032333
-28.500000 -0.000016 -0.485168
-28.400000 -0.000188 -2.585678
-28.300000 -0.000729 -6.412143
-28.200000 -0.001858 -11.877409
-28.100000 -0.003774 -18.727845
-28.000000 -0.006641 -26.557377
-27.900000 -0.010565 -34.835624
-27.800000 -0.015578 -42.947914
-27.700000 -0.021634 -50.243852
-27.600000 -0.028599 -56.090345
-27.500000 -0.036257 -59.924550
-27.400000 -0.044320 -61.302181
-27.300000 -0.052444 -59.936984
-27.200000 -0.060253 -55.727928
-27.100000 -0.067361 -48.771709
-27.000000 -0.073400 -39.359384
-26.900000 -0.078047 -27.957358
-26.800000 -0.081045 -15.174229
-26.700000 -0.082226 -1.716224
-26.600000 -0.081520 11.665085
-26.500000 -0.078963 24.228460
-26.400000 -0.074692 35.297492
-26.300000 -0.068939 44.309441
-26.200000 -0.062012 50.854484
-26.100000 -0.054271 54.702288
-26.000000 -0.046107 55.813894
-25.900000 -0.037910 54.338212
-25.800000 -0.030045 50.593695
-25.700000 -0.022825 45.037024
-25.600000 -0.016496 38.221718
-25.500000 -0.011218 30.750340
-25.400000 -0.007061 23.224501
-25.300000 -0.004009 16.196915
-25.200000 -0.001963 10.129518
-25.100000 -0.000760 5.361014
-25.000000 -0.000188 2.086364
-24.900000 -0.000013 0.349569
-24.800000 0.000001 0.049946
-24.700000 0.000069 0.960874
-24.600000 0.000365 2.758920
-24.500000 0.001009 5.060379
-24.400000 0.002056 7.461654
-24.300000 0.003497 9.579692
-24.200000 0.005262 11.088704
-24.100000 0.007230 11.749915
-24.000000 0.009245 11.431718
-23.900000 0.011134 10.118623
-23.800000 0.012728 7.908411
-23.700000 0.013878 4.998052
-23.600000 0.014476 1.659972
-23.500000 0.014463 -1.788860
-23.400000 0.013839 -5.021906
-23.300000 0.012660 -7.738634
-23.200000 0.011037 -9.697191
-23.100000 0.009119 -10.741017
-23.000000 0.007079 -10.816776
-22.900000 0.005095 -9.981879
-22.800000 0.003328 -8.400807
-22.700000 0.001903 -6.330544
-22.600000 0.000889 -4.096434
-22.500000 0.000291 -2.060692
-22.400000 0.000041 -0.586494
-22.300000 0.000000 -0.001003
-22.200000 -0.000036 -0.560799
-22.100000 -0.000317 -2.423003
-22.000000 -0.001121 -5.624871
-21.900000 -0.002727 -10.073881
-21.800000 -0.005391 -15.549432
-21.700000 -0.009313 -21.716175
-21.600000 -0.014622 -28.148013
-21.500000 -0.021347 -34.360803
-21.400000 -0.029413 -39.851020
-21.300000 -0.038632 -44.137089
-21.200000 -0.048713 -46.799849
-21.100000 -0.059270 -47.518637
-21.000000 -0.069851 -46.099889
-20.900000 -0.079962 -42.495728
-20.800000 -0.089099 -36.810940
-20.700000 -0.096789 -29.297657
-20.600000 -0.102618 -20.338177
-20.500000 -0.106262 -10.417317
-20.400000 -0.107516 -0.086614
-20.300000 -0.106301 10.076665
-20.200000 -0.102680 19.512281
-20.100000 -0.096847 27.718054
-20.000000 -0.089115 34.285804
-19.900000 -0.079897 38.929324
-19.800000 -0.069672 41.502224
-19.700000 -0.058951 42.004349
-19.600000 -0.048246 40.576472
-19.500000 -0.038029 37.483953
-19.400000 -0.028703 33.090977
-19.300000 -0.020576 27.827753
-19.200000 -0.013848 22.153599
-19.100000 -0.008596 16.519131
-19.000000 -0.004786 11.330758
-18.900000 -0.002274 6.920436
-18.800000 -0.000835 3.523069
-18.700000 -0.000184 1.263243
-18.600000 -0.000008 0.152108
-18.500000 0.000004 0.094312
-18.400000 0.000132 0.904002
-18.300000 0.000599 2.328137
