0.00001000000000000000 177.21990810422026611792 177.21990811099505602755 177.22119656156108617739
0.00001584893192461114 177.21990810538544115771 177.21990811099505602755 177.22195017336139147290
0.00002511886431509582 177.21990810721701160857 177.21990811099505602755 177.22314456694977910511
0.00003981071705534969 177.21990810725925126479 177.21990811099505602755 177.22503755031468558601
0.00006309573444801929 177.21990810072088261273 177.21990811099505602755 177.22803772018745550876
0.00010000000000000000 177.21990808581721527082 177.21990811099505602755 177.23279266434132356300
0.00015848931924611142 177.21990804909858667482 177.21990811099505602755 177.24032872991164695720
0.00025118864315095795 177.21990795515926948867 177.21990811099505602755 177.25227255301025795775
0.00039810717055349735 177.21990771906449238515 177.21990811099505602755 177.27120214926187495574
0.00063095734448019363 177.21990712607393188283 177.21990811099505602755 177.30120331683197446027
0.00100000000000000002 177.21990563700628826260 177.21990811099505602755 177.34875140647687516426
0.00158489319246111408 177.21990189641945424859 177.21990811099505602755 177.42410864022031062592
0.00251188643150958204 177.21989250074989563632 177.21990811099505602755 177.54353822314449934394
0.00398107170553497342 177.21986889948712648457 177.21990811099505602755 177.73281218179248544531
0.00630957344480193635 177.21980961393659494141 177.21990811099505602755 178.03276746235000879692
0.01000000000000000541 177.21966068391691706552 177.21990811099505602755 178.50810221904102378931
0.01584893192461114125 177.21928651608664408157 177.21990811099505602755 179.26128962190611688954
0.02511886431509580825 177.21834619130121267483 177.21990811099505602755 180.45454730762054916526
0.03981071705534973415 177.21598131477192862582 177.21990811099505602755 182.34439458967366484710
0.06309573444801935826 177.21002279884629940221 177.21990811099505602755 185.33554273673030789171
0.10000000000000004718 177.19494081992229604638 177.21990811099505602755 190.06320228783385586913
0.15848931924611142641 177.15633286169527407794 177.21990811099505602755 197.51208894631714520218
0.25118864315095817963 177.05480339621207359901 177.21990811099505602755 209.16127899721830082913
0.39810717055349748028 176.77131017126289258545 177.21990811099505602755 227.04160899863462974579
0.63095734448019358265 175.88354449208343117939 177.21990811099505602755 253.13717006031241081587
1.00000000000000066613 172.60596884671848853798 177.21990811099505602755 285.70015097151273561482
1.58489319246111448614 158.66989041251303149682 177.21990811099505602755 303.49938230602018510162
2.51188643150958190731 100.00391996750194122112 177.21990811099505602755 218.29691124676629282453
3.98107170553497535792 -66.87474645444110465942 177.21990811099505602755 -116.72632126735016622199
6.30957344480193604852 -37.54168446719078977569 177.21990811099505602755 -65.51651205809594957080
