155577.266  2.287371E-08  
156324.234  2.280784E-08  
157071.203  2.292026E-08  
157818.172  2.288053E-08  
158565.141  2.315736E-08  
159312.109  2.365351E-08  
160059.078  2.366233E-08  
160806.047  2.366144E-08  
161553.016  2.369031E-08  
162299.984  2.387434E-08  
163046.953  2.422565E-08  
163793.922  2.389830E-08  
164540.891  2.430672E-08  
165287.859  2.403312E-08  
166034.828  2.414464E-08  
166781.797  2.388951E-08  
167528.766  2.393214E-08  
168275.734  2.395109E-08  
169022.703  2.439121E-08  
169769.672  2.412234E-08  
170516.641  2.369348E-08  
171263.609  2.429426E-08  
172010.578  2.399247E-08  
172757.547  2.377678E-08  
173504.516  2.359869E-08  
174251.484  2.330075E-08  
174998.453  2.330807E-08  
175745.422  2.338448E-08  
176492.391  2.372738E-08  
177239.359  2.342463E-08  
177986.328  2.353053E-08  
178733.297  2.331237E-08  
179480.266  2.277172E-08  
180227.234  2.328699E-08  
180974.203  2.360765E-08  
181721.172  2.348056E-08  
182468.141  2.350877E-08  
183215.109  2.378228E-08  
183962.078  2.384745E-08  
184709.047  2.368900E-08  
185456.016  2.379081E-08  
186202.984  2.405344E-08  
186949.953  2.429032E-08  
187696.922  2.426710E-08  
188443.891  2.398164E-08  
189190.859  2.378648E-08  
189937.828  2.440740E-08  
190684.797  2.431037E-08  
191431.766  2.428165E-08  
192178.734  2.456260E-08  
192925.703  2.431656E-08  
193672.672  2.450374E-08  
194419.641  2.388075E-08  
195166.609  2.431520E-08  
195913.578  2.447711E-08  
196660.547  2.467780E-08  
197407.516  2.503028E-08  
198154.484  2.487214E-08  
198901.453  2.458220E-08  
199648.422  2.365415E-08  
200395.391  2.368180E-08  
201142.359  2.376569E-08  
201889.328  2.450626E-08  
202636.297  2.452749E-08  
203383.266  2.486490E-08  
204130.234  2.495511E-08  
204877.203  2.592685E-08  
205624.172  2.626887E-08  
206371.141  2.668955E-08  
207118.109  2.690351E-08  
207865.078  2.676870E-08  
208612.047  2.700261E-08  
209359.016  2.731293E-08  
210105.984  2.719901E-08  
210852.953  2.711533E-08  
211599.922  2.744501E-08  
212346.891  2.745313E-08  
213093.859  2.736160E-08  
213840.828  2.749253E-08  
214587.797  2.812377E-08  
215334.766  2.816928E-08  
216081.734  2.836702E-08  
216828.703  2.852742E-08  
217575.672  2.775103E-08  
218322.641  2.858410E-08  
219069.609  2.885979E-08  
219816.578  2.882470E-08  
220563.547  2.876918E-08  
221310.516  2.865581E-08  
222057.484  2.904235E-08  
222804.453  2.911031E-08  
223551.422  2.881982E-08  
224298.391  2.844661E-08  
225045.359  2.843859E-08  
225792.328  2.873098E-08  
226539.297  2.910172E-08  
227286.266  2.952836E-08  
